[2023-06-07T17:57:37.819+0300] {taskinstance.py:1103} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: templating.get_data scheduled__2023-06-04T00:00:00+00:00 [queued]>
[2023-06-07T17:57:37.847+0300] {taskinstance.py:1103} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: templating.get_data scheduled__2023-06-04T00:00:00+00:00 [queued]>
[2023-06-07T17:57:37.848+0300] {taskinstance.py:1308} INFO - Starting attempt 1 of 1
[2023-06-07T17:57:37.922+0300] {taskinstance.py:1327} INFO - Executing <Task(BashOperator): get_data> on 2023-06-04 00:00:00+00:00
[2023-06-07T17:57:37.936+0300] {standard_task_runner.py:57} INFO - Started process 25497 to run task
[2023-06-07T17:57:37.944+0300] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'templating', 'get_data', 'scheduled__2023-06-04T00:00:00+00:00', '--job-id', '58', '--raw', '--subdir', 'DAGS_FOLDER/templating.py', '--cfg-path', '/tmp/tmpda6_2ath']
[2023-06-07T17:57:37.949+0300] {standard_task_runner.py:85} INFO - Job 58: Subtask get_data
[2023-06-07T17:57:38.191+0300] {task_command.py:410} INFO - Running <TaskInstance: templating.get_data scheduled__2023-06-04T00:00:00+00:00 [running]> on host mutwiri
[2023-06-07T17:57:38.471+0300] {logging_mixin.py:149} WARNING - /home/mutwiri/***/***_env/lib/python3.10/site-packages/***/utils/context.py:205 AirflowContextDeprecationWarning: Accessing 'execution_date' from the template is deprecated and will be removed in a future version. Please use 'data_interval_start' or 'logical_date' instead.
[2023-06-07T17:57:38.719+0300] {taskinstance.py:1545} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='templating' AIRFLOW_CTX_TASK_ID='get_data' AIRFLOW_CTX_EXECUTION_DATE='2023-06-04T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2023-06-04T00:00:00+00:00'
[2023-06-07T17:57:38.720+0300] {subprocess.py:63} INFO - Tmp dir root location: 
 /tmp
[2023-06-07T17:57:38.721+0300] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'curl -o /tmp/wikipageviews.gz https://dumps.wikimedia.org/other/pageviews/2023/2023-06/pageviews-20230604-000000.gz']
[2023-06-07T17:57:38.758+0300] {subprocess.py:86} INFO - Output:
[2023-06-07T17:57:39.207+0300] {subprocess.py:93} INFO -   % Total    % Received % Xferd  Average Speed   Time    Time     Time  Current
[2023-06-07T17:57:39.207+0300] {subprocess.py:93} INFO -                                  Dload  Upload   Total   Spent    Left  Speed
[2023-06-07T18:04:43.804+0300] {subprocess.py:93} INFO - 
  0     0    0     0    0     0      0      0 --:--:-- --:--:-- --:--:--     0
  0     0    0     0    0     0      0      0 --:--:--  0:00:01 --:--:--     0
  0     0    0     0    0     0      0      0 --:--:--  0:00:02 --:--:--     0
  0 49.9M    0 65200    0     0  18387      0  0:47:25  0:00:03  0:47:22 18392
  0 49.9M    0 81584    0     0  19223      0  0:45:22  0:00:04  0:45:18 19227
  0 49.9M    0  239k    0     0  48211      0  0:18:05  0:00:05  0:18:00 48216
  0 49.9M    0  319k    0     0  55694      0  0:15:39  0:00:05  0:15:34 73182
 52 49.9M   52 26.1M    0     0   108k      0  0:07:51  0:04:07  0:03:44  109k
 52 49.9M   52 26.3M    0     0   108k      0  0:07:50  0:04:08  0:03:42  116k
 52 49.9M   52 26.4M    0     0   108k      0  0:07:50  0:04:09  0:03:41  127k
 53 49.9M   53 26.5M    0     0   108k      0  0:07:50  0:04:10  0:03:40  109k
 53 49.9M   53 26.7M    0     0   109k      0  0:07:48  0:04:11  0:03:37  127k
 53 49.9M   53 26.8M    0     0   109k      0  0:07:48  0:04:12  0:03:36  143k
 54 49.9M   54 26.9M    0     0   109k      0  0:07:48  0:04:13  0:03:35  139k
 54 49.9M   54 27.0M    0     0   109k      0  0:07:47  0:04:13  0:03:34  139k
 54 49.9M   54 27.2M    0     0   109k      0  0:07:46  0:04:14  0:03:32  155k
 54 49.9M   54 27.3M    0     0   109k      0  0:07:47  0:04:16  0:03:31  126k
 54 49.9M   54 27.4M    0     0   109k      0  0:07:47  0:04:16  0:03:31  118k
 55 49.9M   55 27.4M    0     0   109k      0  0:07:48  0:04:18  0:03:30  102k
 55 49.9M   55 27.5M    0     0   108k      0  0:07:49  0:04:19  0:03:30 94669
 55 49.9M   55 27.7M    0     0   109k      0  0:07:47  0:04:19  0:03:28   98k
 55 49.9M   55 27.7M    0     0   109k      0  0:07:48  0:04:20  0:03:28 99630
 56 49.9M   56 27.9M    0     0   109k      0  0:07:47  0:04:22  0:03:25  114k
 56 49.9M   56 28.0M    0     0   109k      0  0:07:47  0:04:22  0:03:25  128k
 56 49.9M   56 28.2M    0     0   109k      0  0:07:46  0:04:23  0:03:23  141k
 56 49.9M   56 28.2M    0     0   109k      0  0:07:47  0:04:24  0:03:23  113k
 56 49.9M   56 28.4M    0     0   109k      0  0:07:47  0:04:26  0:03:21  121k
 57 49.9M   57 28.5M    0     0   109k      0  0:07:47  0:04:26  0:03:21  112k
 57 49.9M   57 28.6M    0     0   109k      0  0:07:46  0:04:27  0:03:19  120k
 57 49.9M   57 28.7M    0     0   109k      0  0:07:45  0:04:28  0:03:17  121k
 57 49.9M   57 28.9M    0     0   109k      0  0:07:46  0:04:30  0:03:16  124k
 58 49.9M   58 29.0M    0     0   109k      0  0:07:45  0:04:31  0:03:14  127k
 58 49.9M   58 29.1M    0     0   109k      0  0:07:46  0:04:31  0:03:15  119k
 58 49.9M   58 29.2M    0     0   109k      0  0:07:46  0:04:33  0:03:13  112k
 58 49.9M   58 29.3M    0     0   109k      0  0:07:45  0:04:33  0:03:12  121k
 59 49.9M   59 29.4M    0     0   109k      0  0:07:45  0:04:35  0:03:10  119k
 59 49.9M   59 29.5M    0     0   109k      0  0:07:45  0:04:35  0:03:10  115k
 59 49.9M   59 29.7M    0     0   109k      0  0:07:44  0:04:36  0:03:08  129k
 59 49.9M   59 29.8M    0     0   109k      0  0:07:44  0:04:37  0:03:07  130k
 59 49.9M   59 29.9M    0     0   109k      0  0:07:44  0:04:38  0:03:06  112k
 60 49.9M   60 30.0M    0     0   109k      0  0:07:44  0:04:39  0:03:05  123k
 60 49.9M   60 30.1M    0     0   109k      0  0:07:45  0:04:40  0:03:05  113k
 60 49.9M   60 30.2M    0     0   109k      0  0:07:45  0:04:41  0:03:04 99417
 60 49.9M   60 30.3M    0     0   109k      0  0:07:45  0:04:43  0:03:02  102k
 61 49.9M   61 30.4M    0     0   109k      0  0:07:45  0:04:44  0:03:01  106k
 61 49.9M   61 30.5M    0     0   109k      0  0:07:45  0:04:44  0:03:01  104k
 61 49.9M   61 30.7M    0     0   109k      0  0:07:44  0:04:45  0:02:59  115k
 61 49.9M   61 30.7M    0     0   109k      0  0:07:45  0:04:46  0:02:59  112k
 61 49.9M   61 30.9M    0     0   109k      0  0:07:44  0:04:47  0:02:57  119k
 62 49.9M   62 30.9M    0     0   109k      0  0:07:45  0:04:48  0:02:57  108k
 62 49.9M   62 31.1M    0     0   109k      0  0:07:44  0:04:49  0:02:55  114k
 62 49.9M   62 31.2M    0     0   109k      0  0:07:45  0:04:50  0:02:55  105k
 62 49.9M   62 31.3M    0     0   109k      0  0:07:45  0:04:51  0:02:54  113k
 62 49.9M   62 31.3M    0     0   109k      0  0:07:45  0:04:52  0:02:53 93383
 63 49.9M   63 31.5M    0     0   109k      0  0:07:45  0:04:53  0:02:52  105k
 63 49.9M   63 31.6M    0     0   109k      0  0:07:45  0:04:54  0:02:51  105k
 63 49.9M   63 31.7M    0     0   109k      0  0:07:45  0:04:56  0:02:49  102k
 63 49.9M   63 31.8M    0     0   109k      0  0:07:45  0:04:57  0:02:48  101k
 63 49.9M   63 31.9M    0     0   109k      0  0:07:45  0:04:57  0:02:48  111k
 64 49.9M   64 31.9M    0     0   109k      0  0:07:46  0:04:58  0:02:48  100k
 64 49.9M   64 32.1M    0     0   109k      0  0:07:45  0:04:59  0:02:46  102k
 64 49.9M   64 32.2M    0     0   109k      0  0:07:45  0:05:00  0:02:45  106k
 64 49.9M   64 32.3M    0     0   109k      0  0:07:45  0:05:01  0:02:44  111k
 65 49.9M   65 32.4M    0     0   109k      0  0:07:45  0:05:02  0:02:43  109k
 65 49.9M   65 32.5M    0     0   109k      0  0:07:46  0:05:03  0:02:43  105k
 65 49.9M   65 32.6M    0     0   109k      0  0:07:46  0:05:05  0:02:41 96732
 65 49.9M   65 32.7M    0     0   109k      0  0:07:46  0:05:05  0:02:41 96965
 65 49.9M   65 32.7M    0     0   109k      0  0:07:47  0:05:06  0:02:41 93109
 65 49.9M   65 32.9M    0     0   109k      0  0:07:47  0:05:08  0:02:39 92547
 66 49.9M   66 32.9M    0     0   109k      0  0:07:47  0:05:08  0:02:39  100k
 66 49.9M   66 33.0M    0     0   109k      0  0:07:47  0:05:10  0:02:37 99484
 66 49.9M   66 33.1M    0     0   109k      0  0:07:48  0:05:10  0:02:38 93451
 66 49.9M   66 33.2M    0     0   109k      0  0:07:48  0:05:11  0:02:37 90260
 66 49.9M   66 33.2M    0     0   108k      0  0:07:49  0:05:13  0:02:36 80527
 66 49.9M   66 33.3M    0     0   108k      0  0:07:49  0:05:13  0:02:36 74472
 66 49.9M   66 33.4M    0     0   108k      0  0:07:50  0:05:15  0:02:35 69256
 67 49.9M   67 33.4M    0     0   108k      0  0:07:50  0:05:16  0:02:34 72916
 67 49.9M   67 33.6M    0     0   108k      0  0:07:50  0:05:16  0:02:34 82002
 67 49.9M   67 33.6M    0     0   108k      0  0:07:50  0:05:17  0:02:33 88506
 67 49.9M   67 33.7M    0     0   108k      0  0:07:51  0:05:18  0:02:33 86057
 67 49.9M   67 33.8M    0     0   108k      0  0:07:51  0:05:19  0:02:32 87669
 67 49.9M   67 33.9M    0     0   108k      0  0:07:52  0:05:20  0:02:32 87976
 68 49.9M   68 33.9M    0     0   108k      0  0:07:52  0:05:21  0:02:31 78580
 68 49.9M   68 34.0M    0     0   107k      0  0:07:53  0:05:23  0:02:30 66051
 68 49.9M   68 34.0M    0     0   107k      0  0:07:54  0:05:23  0:02:31 68964
 68 49.9M   68 34.1M    0     0   107k      0  0:07:54  0:05:24  0:02:30 72379
 68 49.9M   68 34.2M    0     0   107k      0  0:07:54  0:05:25  0:02:29 68895
 68 49.9M   68 34.3M    0     0   107k      0  0:07:55  0:05:26  0:02:29 68799
 68 49.9M   68 34.3M    0     0   107k      0  0:07:55  0:05:27  0:02:28 81971
 69 49.9M   69 34.4M    0     0   107k      0  0:07:56  0:05:28  0:02:28 78486
 69 49.9M   69 34.5M    0     0   107k      0  0:07:56  0:05:29  0:02:27 78580
 69 49.9M   69 34.6M    0     0   107k      0  0:07:57  0:05:30  0:02:27 78674
 69 49.9M   69 34.6M    0     0   107k      0  0:07:57  0:05:31  0:02:26 78627
 69 49.9M   69 34.7M    0     0   106k      0  0:07:58  0:05:33  0:02:25 74416
 69 49.9M   69 34.8M    0     0   106k      0  0:07:58  0:05:34  0:02:24 73525
 69 49.9M   69 34.9M    0     0   106k      0  0:07:59  0:05:35  0:02:24 71914
 70 49.9M   70 34.9M    0     0   106k      0  0:07:59  0:05:35  0:02:24 74077
 70 49.9M   70 35.0M    0     0   106k      0  0:07:59  0:05:36  0:02:23 78721
 70 49.9M   70 35.1M    0     0   106k      0  0:08:00  0:05:37  0:02:23 76285
 70 49.9M   70 35.1M    0     0   106k      0  0:08:00  0:05:38  0:02:22 77632
 70 49.9M   70 35.2M    0     0   106k      0  0:08:01  0:05:40  0:02:21 72060
 70 49.9M   70 35.3M    0     0   106k      0  0:08:01  0:05:41  0:02:20 70968
 70 49.9M   70 35.3M    0     0   105k      0  0:08:02  0:05:42  0:02:20 59646
 71 49.9M   71 35.4M    0     0   105k      0  0:08:03  0:05:43  0:02:20 66421
 71 49.9M   71 35.4M    0     0   105k      0  0:08:03  0:05:43  0:02:20 57769
 71 49.9M   71 35.6M    0     0   105k      0  0:08:02  0:05:44  0:02:18 89473
 71 49.9M   71 35.7M    0     0   105k      0  0:08:03  0:05:45  0:02:18 87995
 71 49.9M   71 35.7M    0     0   105k      0  0:08:03  0:05:47  0:02:16 91185
 71 49.9M   71 35.8M    0     0   105k      0  0:08:03  0:05:47  0:02:16 95653
 72 49.9M   72 35.9M    0     0   105k      0  0:08:04  0:05:48  0:02:16  101k
 72 49.9M   72 36.0M    0     0   105k      0  0:08:05  0:05:50  0:02:15 71410
 72 49.9M   72 36.0M    0     0   105k      0  0:08:05  0:05:51  0:02:14 68790
 72 49.9M   72 36.1M    0     0   105k      0  0:08:06  0:05:52  0:02:14 73187
 72 49.9M   72 36.2M    0     0   104k      0  0:08:07  0:05:53  0:02:14 62319
 72 49.9M   72 36.2M    0     0   104k      0  0:08:07  0:05:53  0:02:14 64162
 72 49.9M   72 36.3M    0     0   104k      0  0:08:07  0:05:54  0:02:13 71605
 72 49.9M   72 36.3M    0     0   104k      0  0:08:08  0:05:55  0:02:13 71530
 73 49.9M   73 36.4M    0     0   104k      0  0:08:08  0:05:57  0:02:11 71831
 73 49.9M   73 36.5M    0     0   104k      0  0:08:08  0:05:57  0:02:11 79992
 73 49.9M   73 36.6M    0     0   104k      0  0:08:09  0:05:58  0:02:11 73381
 73 49.9M   73 36.6M    0     0   104k      0  0:08:09  0:05:59  0:02:10 69931
 73 49.9M   73 36.7M    0     0   104k      0  0:08:10  0:06:00  0:02:10 67943
 73 49.9M   73 36.7M    0     0   103k      0  0:08:11  0:06:02  0:02:09 58924
 73 49.9M   73 36.8M    0     0   103k      0  0:08:11  0:06:03  0:02:08 59226
 73 49.9M   73 36.9M    0     0   103k      0  0:08:11  0:06:03  0:02:08 65812
 74 49.9M   74 36.9M    0     0   103k      0  0:08:12  0:06:04  0:02:08 68812
 74 49.9M   74 37.0M    0     0   103k      0  0:08:12  0:06:06  0:02:06 73114
 74 49.9M   74 37.1M    0     0   103k      0  0:08:13  0:06:07  0:02:06 81851
 74 49.9M   74 37.2M    0     0   103k      0  0:08:12  0:06:07  0:02:05 90231
 74 49.9M   74 37.3M    0     0   103k      0  0:08:12  0:06:08  0:02:04 88633
 75 49.9M   75 37.4M    0     0   103k      0  0:08:12  0:06:09  0:02:03 98422
 75 49.9M   75 37.5M    0     0   103k      0  0:08:12  0:06:10  0:02:02  105k
 75 49.9M   75 37.7M    0     0   103k      0  0:08:11  0:06:11  0:02:00  128k
 76 49.9M   76 37.9M    0     0   104k      0  0:08:10  0:06:13  0:01:57  131k
 76 49.9M   76 38.0M    0     0   104k      0  0:08:10  0:06:13  0:01:57  147k
 76 49.9M   76 38.2M    0     0   104k      0  0:08:08  0:06:14  0:01:54  160k
 77 49.9M   77 38.5M    0     0   104k      0  0:08:07  0:06:16  0:01:51  181k
 77 49.9M   77 38.6M    0     0   105k      0  0:08:06  0:06:16  0:01:50  190k
 77 49.9M   77 38.8M    0     0   105k      0  0:08:05  0:06:17  0:01:48  192k
 78 49.9M   78 38.9M    0     0   105k      0  0:08:04  0:06:18  0:01:46  192k
 78 49.9M   78 39.2M    0     0   105k      0  0:08:02  0:06:19  0:01:43  207k
 78 49.9M   78 39.3M    0     0   105k      0  0:08:02  0:06:21  0:01:41  184k
 79 49.9M   79 39.5M    0     0   106k      0  0:08:01  0:06:21  0:01:40  177k
 79 49.9M   79 39.7M    0     0   106k      0  0:08:01  0:06:22  0:01:39  181k
 79 49.9M   79 39.8M    0     0   106k      0  0:08:00  0:06:24  0:01:36  170k
 80 49.9M   80 40.0M    0     0   106k      0  0:08:00  0:06:25  0:01:35  148k
 80 49.9M   80 40.2M    0     0   106k      0  0:07:58  0:06:25  0:01:33  181k
 80 49.9M   80 40.3M    0     0   106k      0  0:07:58  0:06:27  0:01:31  162k
 81 49.9M   81 40.5M    0     0   107k      0  0:07:57  0:06:27  0:01:30  179k
 81 49.9M   81 40.8M    0     0   107k      0  0:07:55  0:06:28  0:01:27  201k
 82 49.9M   82 40.9M    0     0   107k      0  0:07:54  0:06:29  0:01:25  211k
 82 49.9M   82 41.1M    0     0   107k      0  0:07:53  0:06:30  0:01:23  196k
 82 49.9M   82 41.3M    0     0   108k      0  0:07:52  0:06:31  0:01:21  212k
 83 49.9M   83 41.5M    0     0   108k      0  0:07:51  0:06:32  0:01:19  198k
 83 49.9M   83 41.7M    0     0   108k      0  0:07:50  0:06:33  0:01:17  188k
 84 49.9M   84 41.9M    0     0   108k      0  0:07:50  0:06:34  0:01:16  188k
 84 49.9M   84 42.1M    0     0   108k      0  0:07:49  0:06:35  0:01:14  188k
 84 49.9M   84 42.2M    0     0   109k      0  0:07:48  0:06:36  0:01:12  188k
 85 49.9M   85 42.4M    0     0   109k      0  0:07:47  0:06:37  0:01:10  193k
 85 49.9M   85 42.6M    0     0   109k      0  0:07:46  0:06:38  0:01:08  192k
 85 49.9M   85 42.8M    0     0   109k      0  0:07:45  0:06:39  0:01:06  192k
 86 49.9M   86 42.9M    0     0   109k      0  0:07:45  0:06:40  0:01:05  174k
 86 49.9M   86 43.1M    0     0   109k      0  0:07:45  0:06:42  0:01:03  155k
 86 49.9M   86 43.2M    0     0   110k      0  0:07:44  0:06:42  0:01:02  163k
 87 49.9M   87 43.4M    0     0   110k      0  0:07:43  0:06:43  0:01:00  162k
 87 49.9M   87 43.6M    0     0   110k      0  0:07:42  0:06:44  0:00:58  163k
 88 49.9M   88 43.9M    0     0   110k      0  0:07:41  0:06:45  0:00:56  196k
 88 49.9M   88 44.2M    0     0   111k      0  0:07:39  0:06:46  0:00:53  241k
 89 49.9M   89 44.5M    0     0   111k      0  0:07:37  0:06:47  0:00:50  253k
 89 49.9M   89 44.8M    0     0   112k      0  0:07:34  0:06:48  0:00:46  288k
 90 49.9M   90 45.1M    0     0   112k      0  0:07:33  0:06:50  0:00:43  296k
 90 49.9M   90 45.4M    0     0   113k      0  0:07:31  0:06:51  0:00:40  287k
 91 49.9M   91 45.7M    0     0   113k      0  0:07:29  0:06:51  0:00:38  316k
 92 49.9M   92 46.1M    0     0   114k      0  0:07:26  0:06:52  0:00:34  341k
 93 49.9M   93 46.5M    0     0   115k      0  0:07:23  0:06:53  0:00:30  337k
 93 49.9M   93 46.7M    0     0   115k      0  0:07:22  0:06:54  0:00:28  334k
 94 49.9M   94 47.0M    0     0   115k      0  0:07:20  0:06:55  0:00:25  366k
 94 49.9M   94 47.3M    0     0   116k      0  0:07:19  0:06:56  0:00:23  320k
 95 49.9M   95 47.5M    0     0   116k      0  0:07:18  0:06:57  0:00:21  278k
 96 49.9M   96 47.9M    0     0   117k      0  0:07:15  0:06:59  0:00:16  281k
 96 49.9M   96 48.3M    0     0   117k      0  0:07:13  0:06:59  0:00:14  327k
 97 49.9M   97 48.6M    0     0   118k      0  0:07:12  0:07:01  0:00:11  299k
 98 49.9M   98 48.9M    0     0   118k      0  0:07:09  0:07:01  0:00:08  342k
 98 49.9M   98 49.2M    0     0   119k      0  0:07:08  0:07:02  0:00:06  344k
 99 49.9M   99 49.5M    0     0   119k      0  0:07:06  0:07:03  0:00:03  342k
100 49.9M  100 49.9M    0     0   120k      0  0:07:04  0:07:04 --:--:--  340k
[2023-06-07T18:04:43.823+0300] {subprocess.py:97} INFO - Command exited with return code 0
[2023-06-07T18:04:44.074+0300] {taskinstance.py:1345} INFO - Marking task as SUCCESS. dag_id=templating, task_id=get_data, execution_date=20230604T000000, start_date=20230607T145737, end_date=20230607T150444
[2023-06-07T18:04:44.120+0300] {local_task_job_runner.py:225} INFO - Task exited with return code 0
[2023-06-07T18:04:44.151+0300] {taskinstance.py:2651} INFO - 0 downstream tasks scheduled from follow-on schedule check
